mobile_number,churn_probability,CHURN_FLAG,CHURN_FLAG_label,risk_tier
7001918750,0.7574,1,YES,Critical
7000446474,0.7574,1,YES,Critical
7000498383,0.7573,1,YES,Critical
7001978704,0.7571,1,YES,Critical
7000573435,0.7571,1,YES,Critical
7000069975,0.7569,1,YES,Critical
7001095503,0.7569,1,YES,Critical
7002232417,0.7569,1,YES,Critical
7001279589,0.7568,1,YES,Critical
7001723761,0.7568,1,YES,Critical
7001042501,0.7568,1,YES,Critical
7000129612,0.7567,1,YES,Critical
7001638211,0.7567,1,YES,Critical
7001207341,0.7567,1,YES,Critical
7001119988,0.7566,1,YES,Critical
7000201378,0.7565,1,YES,Critical
7002117509,0.7565,1,YES,Critical
7000950081,0.7565,1,YES,Critical
7002273109,0.7565,1,YES,Critical
7000299166,0.7565,1,YES,Critical
7000055135,0.7565,1,YES,Critical
7000556805,0.7565,1,YES,Critical
7000643862,0.7563,1,YES,Critical
7000659971,0.7563,1,YES,Critical
7000748180,0.7562,1,YES,Critical
7000470938,0.7562,1,YES,Critical
7000029920,0.7562,1,YES,Critical
7000320165,0.7562,1,YES,Critical
7002170953,0.7561,1,YES,Critical
7000930981,0.7561,1,YES,Critical
7001005215,0.7561,1,YES,Critical
7001851595,0.7561,1,YES,Critical
7000555910,0.7561,1,YES,Critical
7001882941,0.756,1,YES,Critical
7001320199,0.7559,1,YES,Critical
7000916930,0.7559,1,YES,Critical
7001909471,0.7559,1,YES,Critical
7002101380,0.7558,1,YES,Critical
7000056048,0.7558,1,YES,Critical
7000227514,0.7558,1,YES,Critical
7000868326,0.7558,1,YES,Critical
7002338735,0.7557,1,YES,Critical
7000013125,0.7557,1,YES,Critical
7000968809,0.7557,1,YES,Critical
7000005119,0.7556,1,YES,Critical
7002221648,0.7556,1,YES,Critical
7002025650,0.7555,1,YES,Critical
7000087172,0.7555,1,YES,Critical
7000144821,0.7554,1,YES,Critical
7001011783,0.7554,1,YES,Critical
7000323895,0.7554,1,YES,Critical
7000396759,0.7553,1,YES,Critical
7000206991,0.7552,1,YES,Critical
7000358859,0.7551,1,YES,Critical
7000035279,0.7551,1,YES,Critical
7002237778,0.7551,1,YES,Critical
7002303413,0.755,1,YES,Critical
7000492238,0.7549,1,YES,Critical
7001018561,0.7547,1,YES,Critical
7001893066,0.7547,1,YES,Critical
7000210442,0.7546,1,YES,Critical
7000277413,0.7545,1,YES,Critical
7000908325,0.7544,1,YES,Critical
7000421016,0.7543,1,YES,Critical
7001977085,0.7543,1,YES,Critical
7000896097,0.7542,1,YES,Critical
7001007836,0.7542,1,YES,Critical
7002360835,0.7542,1,YES,Critical
7000514933,0.7541,1,YES,Critical
7000312632,0.7541,1,YES,Critical
7000078994,0.7541,1,YES,Critical
7001780758,0.754,1,YES,Critical
7000035810,0.7539,1,YES,Critical
7000494648,0.7538,1,YES,Critical
7001435745,0.7537,1,YES,Critical
7000041758,0.7537,1,YES,Critical
7000403915,0.7537,1,YES,Critical
7002292261,0.7536,1,YES,Critical
7001637845,0.7535,1,YES,Critical
7000802592,0.7535,1,YES,Critical
7000434806,0.7534,1,YES,Critical
7000847077,0.7534,1,YES,Critical
7002387879,0.7533,1,YES,Critical
7000796731,0.7532,1,YES,Critical
7001854508,0.7531,1,YES,Critical
7000690462,0.753,1,YES,Critical
7000658888,0.753,1,YES,Critical
7000278875,0.753,1,YES,Critical
7000952931,0.7528,1,YES,Critical
7001902807,0.7528,1,YES,Critical
7000160795,0.7528,1,YES,Critical
7002388966,0.7527,1,YES,Critical
7000248117,0.7527,1,YES,Critical
7001085311,0.7527,1,YES,Critical
7001873090,0.7525,1,YES,Critical
7000978786,0.7524,1,YES,Critical
7001215763,0.7524,1,YES,Critical
7000471127,0.7524,1,YES,Critical
7000400204,0.7523,1,YES,Critical
7001676990,0.7523,1,YES,Critical
7001159093,0.7523,1,YES,Critical
7001902219,0.7522,1,YES,Critical
7001014429,0.7522,1,YES,Critical
7002005661,0.7522,1,YES,Critical
7000587239,0.752,1,YES,Critical
7000164130,0.752,1,YES,Critical
7000784247,0.752,1,YES,Critical
7000642570,0.7519,1,YES,Critical
7001139190,0.7518,1,YES,Critical
7001353583,0.7517,1,YES,Critical
7000310423,0.7517,1,YES,Critical
7000644601,0.7515,1,YES,Critical
7000582658,0.7514,1,YES,Critical
7001810904,0.7513,1,YES,Critical
7000844414,0.7513,1,YES,Critical
7000464624,0.7512,1,YES,Critical
7001268636,0.7511,1,YES,Critical
7002115394,0.7511,1,YES,Critical
7000025131,0.7511,1,YES,Critical
7000478467,0.7511,1,YES,Critical
7000077971,0.751,1,YES,Critical
7000247892,0.751,1,YES,Critical
7001948253,0.751,1,YES,Critical
7002030204,0.751,1,YES,Critical
7001903015,0.7509,1,YES,Critical
7000087971,0.7509,1,YES,Critical
7000157086,0.7508,1,YES,Critical
7000074033,0.7508,1,YES,Critical
7001617184,0.7507,1,YES,Critical
7002137606,0.7507,1,YES,Critical
7000051920,0.7506,1,YES,Critical
7000723080,0.7506,1,YES,Critical
7001539596,0.7504,1,YES,Critical
7000274736,0.7503,1,YES,Critical
7000961236,0.7502,1,YES,Critical
7001313081,0.7502,1,YES,Critical
7002405607,0.7502,1,YES,Critical
7000243616,0.7501,1,YES,Critical
7002206158,0.7501,1,YES,Critical
7002305935,0.7501,1,YES,Critical
7001607042,0.75,1,YES,Critical
7002122557,0.75,1,YES,High
7001157000,0.75,1,YES,Critical
7002078179,0.7499,1,YES,High
7002179481,0.7499,1,YES,High
7000657625,0.7498,1,YES,High
7000422657,0.7497,1,YES,High
7002291009,0.7497,1,YES,High
7001727522,0.7496,1,YES,High
7000644907,0.7495,1,YES,High
7001992832,0.7495,1,YES,High
7000852583,0.7493,1,YES,High
7002376044,0.7493,1,YES,High
7001501434,0.7492,1,YES,High
7000520427,0.7492,1,YES,High
7000396685,0.7492,1,YES,High
7002397112,0.7491,1,YES,High
7000342334,0.749,1,YES,High
7002179154,0.749,1,YES,High
7002000630,0.749,1,YES,High
7002069607,0.7488,1,YES,High
7000090824,0.7487,1,YES,High
7001482635,0.7487,1,YES,High
7000957836,0.7486,1,YES,High
7001789679,0.7486,1,YES,High
7001814671,0.7486,1,YES,High
7000523453,0.7486,1,YES,High
7000614909,0.7486,1,YES,High
7000555613,0.7485,1,YES,High
7001577644,0.7485,1,YES,High
7000447475,0.7485,1,YES,High
7001475399,0.7485,1,YES,High
7002157055,0.7485,1,YES,High
7000939084,0.7484,1,YES,High
7001020445,0.7484,1,YES,High
7000798932,0.7483,1,YES,High
7001463277,0.7483,1,YES,High
7000480359,0.7482,1,YES,High
7001786332,0.7481,1,YES,High
7001812841,0.7481,1,YES,High
7000368988,0.7481,1,YES,High
7001403745,0.748,1,YES,High
7001587462,0.748,1,YES,High
7000806758,0.7479,1,YES,High
7001137723,0.7479,1,YES,High
7000176019,0.7477,1,YES,High
7000505853,0.7477,1,YES,High
7000732825,0.7477,1,YES,High
7002407646,0.7476,1,YES,High
7001116473,0.7475,1,YES,High
7001864828,0.7475,1,YES,High
7000900827,0.7475,1,YES,High
7001238488,0.7475,1,YES,High
7002192803,0.7475,1,YES,High
7000720366,0.7474,1,YES,High
7002056795,0.7474,1,YES,High
7001160269,0.7474,1,YES,High
7001071586,0.7473,1,YES,High
7000554780,0.7473,1,YES,High
7000007105,0.7473,1,YES,High
7000192969,0.7472,1,YES,High
7000454920,0.7471,1,YES,High
7001344151,0.7469,1,YES,High
7000298186,0.7469,1,YES,High
7001459749,0.7467,1,YES,High
7000017957,0.7467,1,YES,High
7000840567,0.7466,1,YES,High
7000717524,0.7464,1,YES,High
7000716637,0.7464,1,YES,High
7000933370,0.7462,1,YES,High
7001596542,0.7462,1,YES,High
7000530090,0.7462,1,YES,High
7001215723,0.7461,1,YES,High
7001138897,0.7461,1,YES,High
7001756642,0.7461,1,YES,High
7000555967,0.7461,1,YES,High
7000494759,0.7461,1,YES,High
7000020769,0.7459,1,YES,High
7001615049,0.7459,1,YES,High
7002079877,0.7458,1,YES,High
7000528745,0.7458,1,YES,High
7001480390,0.7458,1,YES,High
7001288646,0.7456,1,YES,High
7001405628,0.7455,1,YES,High
7000185150,0.7455,1,YES,High
7000509072,0.7453,1,YES,High
7000407284,0.7453,1,YES,High
7001793803,0.7452,1,YES,High
7000197324,0.7452,1,YES,High
7000729512,0.7451,1,YES,High
7000292118,0.745,1,YES,High
7002397396,0.745,1,YES,High
7000450688,0.745,1,YES,High
7000679809,0.745,1,YES,High
7002056656,0.7449,1,YES,High
7001820057,0.7449,1,YES,High
7000079792,0.7447,1,YES,High
7000444898,0.7446,1,YES,High
7000047464,0.7445,1,YES,High
7002348559,0.7445,1,YES,High
7001750231,0.7445,1,YES,High
7001340020,0.7444,1,YES,High
7001223470,0.7444,1,YES,High
7000539972,0.7444,1,YES,High
7001136821,0.7443,1,YES,High
7002243630,0.7443,1,YES,High
7000717291,0.7443,1,YES,High
7001397365,0.7441,1,YES,High
7000005861,0.7441,1,YES,High
7001938117,0.7441,1,YES,High
7001463458,0.7441,1,YES,High
7001769301,0.7441,1,YES,High
7001794472,0.744,1,YES,High
7001193250,0.7439,1,YES,High
7001169937,0.7439,1,YES,High
7001725509,0.7439,1,YES,High
7001541436,0.7439,1,YES,High
7001647898,0.7439,1,YES,High
7001492596,0.7439,1,YES,High
7001852626,0.7439,1,YES,High
7000663461,0.7438,1,YES,High
7000896474,0.7438,1,YES,High
7001026904,0.7437,1,YES,High
7001531125,0.7436,1,YES,High
7002393409,0.7436,1,YES,High
7001763838,0.7435,1,YES,High
7000021774,0.7435,1,YES,High
7000354698,0.7435,1,YES,High
7002290411,0.7435,1,YES,High
7000760320,0.7434,1,YES,High
7001229408,0.7434,1,YES,High
7001272323,0.7433,1,YES,High
7001502362,0.7432,1,YES,High
7002325537,0.7431,1,YES,High
7001435013,0.7431,1,YES,High
7002395876,0.743,1,YES,High
7002065151,0.743,1,YES,High
7000713947,0.7428,1,YES,High
7000943012,0.7428,1,YES,High
7000546157,0.7428,1,YES,High
7000830781,0.7426,1,YES,High
7001139830,0.7426,1,YES,High
7000822863,0.7426,1,YES,High
7001384413,0.7425,1,YES,High
7001265873,0.7425,1,YES,High
7001709878,0.7425,1,YES,High
7002242986,0.7423,1,YES,High
7000807944,0.7421,1,YES,High
7001722382,0.7421,1,YES,High
7001504396,0.7421,1,YES,High
7000122673,0.7421,1,YES,High
7001809845,0.742,1,YES,High
7000267832,0.742,1,YES,High
7000834260,0.742,1,YES,High
7001608788,0.7419,1,YES,High
7000274029,0.7418,1,YES,High
7000854876,0.7418,1,YES,High
7001794074,0.7417,1,YES,High
7000453793,0.7417,1,YES,High
7000020760,0.7416,1,YES,High
7000073426,0.7414,1,YES,High
7000798638,0.7414,1,YES,High
7000845921,0.7413,1,YES,High
7000431847,0.7413,1,YES,High
7001953670,0.7413,1,YES,High
7000904905,0.7412,1,YES,High
7000411002,0.741,1,YES,High
7000954759,0.741,1,YES,High
7000951056,0.7409,1,YES,High
7000943419,0.7409,1,YES,High
7000726610,0.7409,1,YES,High
7002009730,0.7408,1,YES,High
7000309329,0.7408,1,YES,High
7001681226,0.7408,1,YES,High
7000485245,0.7408,1,YES,High
7000074543,0.7408,1,YES,High
7000116474,0.7408,1,YES,High
7000646578,0.7407,1,YES,High
7002385014,0.7407,1,YES,High
7000525972,0.7406,1,YES,High
7000687073,0.7406,1,YES,High
7002350835,0.7404,1,YES,High
7002272993,0.7404,1,YES,High
7000843508,0.7404,1,YES,High
7001878895,0.7403,1,YES,High
7000107187,0.7403,1,YES,High
7002271114,0.7402,1,YES,High
7000374190,0.7401,1,YES,High
7000988890,0.7401,1,YES,High
7000779664,0.7401,1,YES,High
7000234666,0.7401,1,YES,High
7001413313,0.7401,1,YES,High
7000028157,0.74,1,YES,High
7000441146,0.7399,1,YES,High
7000292724,0.7399,1,YES,High
7001271675,0.7399,1,YES,High
7000213582,0.7399,1,YES,High
7001955239,0.7398,1,YES,High
7001554492,0.7397,1,YES,High
7000100679,0.7397,1,YES,High
7000333671,0.7397,1,YES,High
7002214879,0.7397,1,YES,High
7002175149,0.7397,1,YES,High
7000110490,0.7396,1,YES,High
7000219374,0.7394,1,YES,High
7000572086,0.7394,1,YES,High
7000652209,0.7394,1,YES,High
7002063727,0.7393,1,YES,High
7001058055,0.7393,1,YES,High
7000669284,0.7392,1,YES,High
7000939681,0.7392,1,YES,High
7001533063,0.7391,1,YES,High
7001681780,0.7391,1,YES,High
7001243132,0.7391,1,YES,High
7001495555,0.7391,1,YES,High
7000374686,0.739,1,YES,High
7001897465,0.739,1,YES,High
7000728903,0.739,1,YES,High
7001081299,0.739,1,YES,High
7000557042,0.7389,1,YES,High
7000043981,0.7389,1,YES,High
7000971604,0.7388,1,YES,High
7001127164,0.7387,1,YES,High
7001955006,0.7387,1,YES,High
7001101143,0.7387,1,YES,High
7002074502,0.7387,1,YES,High
7000065798,0.7386,1,YES,High
7001291307,0.7385,1,YES,High
7001058913,0.7385,1,YES,High
7001661798,0.7385,1,YES,High
7001419386,0.7384,1,YES,High
7002104733,0.7384,1,YES,High
7000749562,0.7384,1,YES,High
7001347519,0.7384,1,YES,High
7001860290,0.7383,1,YES,High
7001977808,0.7382,1,YES,High
7000434835,0.7382,1,YES,High
7000790123,0.7382,1,YES,High
7002213959,0.7381,1,YES,High
7000520390,0.7381,1,YES,High
7000758188,0.7381,1,YES,High
7001494144,0.738,1,YES,High
7001688476,0.738,1,YES,High
7000034810,0.7379,1,YES,High
7000647488,0.7379,1,YES,High
7000463347,0.7379,1,YES,High
7000561712,0.7379,1,YES,High
7002368283,0.7377,1,YES,High
7000308149,0.7377,1,YES,High
7000727193,0.7377,1,YES,High
7000042684,0.7376,1,YES,High
7001040829,0.7376,1,YES,High
7001490619,0.7376,1,YES,High
7001039133,0.7375,1,YES,High
7001543473,0.7375,1,YES,High
7000671536,0.7374,1,YES,High
7001035027,0.7374,1,YES,High
7000221237,0.7374,1,YES,High
7000690258,0.7373,1,YES,High
7000097850,0.7373,1,YES,High
7001624106,0.7373,1,YES,High
7000669038,0.7372,1,YES,High
7000466343,0.7372,1,YES,High
7000460605,0.7371,1,YES,High
7001181155,0.7369,1,YES,High
7002184531,0.7369,1,YES,High
7001893036,0.7368,1,YES,High
7000776444,0.7367,1,YES,High
7001897458,0.7367,1,YES,High
7001615540,0.7367,1,YES,High
7000874967,0.7366,1,YES,High
7000871278,0.7364,1,YES,High
7001398929,0.7364,1,YES,High
7001007311,0.7364,1,YES,High
7000847005,0.7364,1,YES,High
7000083585,0.7362,1,YES,High
7001173395,0.7362,1,YES,High
7002338381,0.7362,1,YES,High
7001659960,0.7362,1,YES,High
7001185800,0.7362,1,YES,High
7002021332,0.7361,1,YES,High
7001802111,0.7361,1,YES,High
7000469554,0.7361,1,YES,High
7002015076,0.7361,1,YES,High
7000323518,0.7359,1,YES,High
7002246260,0.7358,1,YES,High
7001467269,0.7358,1,YES,High
7001882511,0.7357,1,YES,High
7001037365,0.7357,1,YES,High
7000412785,0.7357,1,YES,High
7000572708,0.7357,1,YES,High
7000927784,0.7356,1,YES,High
7000530198,0.7356,1,YES,High
7000672508,0.7356,1,YES,High
7002394094,0.7356,1,YES,High
7001143370,0.7355,1,YES,High
7001662544,0.7355,1,YES,High
7001437771,0.7355,1,YES,High
7001275711,0.7354,1,YES,High
7001007069,0.7354,1,YES,High
7000420786,0.7353,1,YES,High
7001431301,0.7353,1,YES,High
7001143825,0.7352,1,YES,High
7001999221,0.7352,1,YES,High
7000226527,0.7351,1,YES,High
7000483398,0.7351,1,YES,High
7001264914,0.735,1,YES,High
7000289662,0.735,1,YES,High
7001400015,0.735,1,YES,High
7002242890,0.735,1,YES,High
7000531242,0.7349,1,YES,High
7000274869,0.7349,1,YES,High
7000411066,0.7348,1,YES,High
7000455154,0.7348,1,YES,High
7000411567,0.7347,1,YES,High
7002282868,0.7346,1,YES,High
7001017312,0.7346,1,YES,High
7000110766,0.7346,1,YES,High
7000767358,0.7346,1,YES,High
7002275778,0.7346,1,YES,High
7000178783,0.7345,1,YES,High
7001194648,0.7345,1,YES,High
7001110610,0.7344,1,YES,High
7001452882,0.7344,1,YES,High
7002080962,0.7344,1,YES,High
7000313262,0.7344,1,YES,High
7000613819,0.7343,1,YES,High
7002091388,0.7343,1,YES,High
7000905905,0.7342,1,YES,High
7000648567,0.7341,1,YES,High
7000398331,0.7341,1,YES,High
7000193438,0.734,1,YES,High
7000961039,0.734,1,YES,High
7002340418,0.734,1,YES,High
7001647239,0.734,1,YES,High
7001723151,0.734,1,YES,High
7000798747,0.734,1,YES,High
7002140238,0.734,1,YES,High
7001189699,0.7339,1,YES,High
7002063247,0.7338,1,YES,High
7000068206,0.7338,1,YES,High
7000684024,0.7338,1,YES,High
7002057514,0.7338,1,YES,High
7000040799,0.7337,1,YES,High
7001826287,0.7337,1,YES,High
7001125952,0.7337,1,YES,High
7000632704,0.7336,1,YES,High
7000477235,0.7336,1,YES,High
7001825241,0.7336,1,YES,High
7000097513,0.7335,1,YES,High
7001932403,0.7335,1,YES,High
7002275644,0.7334,1,YES,High
7002389655,0.7333,1,YES,High
7000676833,0.7333,1,YES,High
7000548578,0.7332,1,YES,High
7000948355,0.7332,1,YES,High
7000421519,0.7331,1,YES,High
7001268478,0.7331,1,YES,High
7001664046,0.7331,1,YES,High
7001750578,0.733,1,YES,High
7000966725,0.7329,1,YES,High
7000357337,0.7329,1,YES,High
7002107401,0.7328,1,YES,High
7001087584,0.7328,1,YES,High
7000045415,0.7328,1,YES,High
7000955706,0.7326,1,YES,High
7000335194,0.7326,1,YES,High
7000255542,0.7324,1,YES,High
7000021364,0.7323,1,YES,High
7001744106,0.7323,1,YES,High
7000771428,0.7323,1,YES,High
7002172687,0.7322,1,YES,High
7001666841,0.7322,1,YES,High
7001391653,0.7321,1,YES,High
7001715529,0.7321,1,YES,High
7002247758,0.7321,1,YES,High
7002302687,0.732,1,YES,High
7000640388,0.7318,1,YES,High
7001809529,0.7318,1,YES,High
7001369671,0.7318,1,YES,High
7000071008,0.7318,1,YES,High
7000060703,0.7317,1,YES,High
7000032270,0.7317,1,YES,High
7000804932,0.7317,1,YES,High
7002331983,0.7317,1,YES,High
7002279763,0.7316,1,YES,High
7000285956,0.7316,1,YES,High
7000447352,0.7316,1,YES,High
7000807744,0.7315,1,YES,High
7002234460,0.7315,1,YES,High
7001711205,0.7313,1,YES,High
7000478316,0.7312,1,YES,High
7000437707,0.7311,1,YES,High
7000410600,0.731,1,YES,High
7000878061,0.7309,1,YES,High
7002093761,0.7309,1,YES,High
7001763889,0.7308,1,YES,High
7001928218,0.7308,1,YES,High
7001045080,0.7307,1,YES,High
7000779549,0.7307,1,YES,High
7001065543,0.7307,1,YES,High
7001831087,0.7306,1,YES,High
7002002767,0.7306,1,YES,High
7000770367,0.7306,1,YES,High
7002252430,0.7305,1,YES,High
7002088189,0.7304,1,YES,High
7001243944,0.7303,1,YES,High
7001059357,0.7303,1,YES,High
7000347935,0.7302,1,YES,High
7000612536,0.7302,1,YES,High
7000415705,0.7301,1,YES,High
7000310839,0.7301,1,YES,High
7000745041,0.7301,1,YES,High
7000899935,0.7301,1,YES,High
7001190799,0.73,1,YES,High
7002327182,0.73,1,YES,High
7002018040,0.73,1,YES,High
7002204077,0.73,1,YES,High
7001249871,0.73,1,YES,High
7002114503,0.7299,1,YES,High
7000816487,0.7298,1,YES,High
7002031060,0.7298,1,YES,High
7001017739,0.7297,1,YES,High
7001698915,0.7297,1,YES,High
7001147781,0.7296,1,YES,High
7000300541,0.7295,1,YES,High
7002016878,0.7295,1,YES,High
7002320368,0.7295,1,YES,High
7001187258,0.7295,1,YES,High
7000323540,0.7294,1,YES,High
7000754586,0.7294,1,YES,High
7000901706,0.7294,1,YES,High
7001086753,0.7292,1,YES,High
7000659174,0.7292,1,YES,High
7000336168,0.7292,1,YES,High
7000066950,0.7291,1,YES,High
7001277934,0.7291,1,YES,High
7000563619,0.7291,1,YES,High
7001436707,0.7291,1,YES,High
7000560134,0.729,1,YES,High
7001991381,0.7289,1,YES,High
7000053356,0.7288,1,YES,High
7000988063,0.7287,1,YES,High
7000069688,0.7287,1,YES,High
7002087120,0.7287,1,YES,High
7002324359,0.7287,1,YES,High
7001850201,0.7286,1,YES,High
7000758793,0.7286,1,YES,High
7000495861,0.7286,1,YES,High
7000671131,0.7285,1,YES,High
7001425259,0.7285,1,YES,High
7001376412,0.7285,1,YES,High
7001648619,0.7284,1,YES,High
7002273643,0.7284,1,YES,High
7002329888,0.7284,1,YES,High
7002128524,0.7284,1,YES,High
7000982265,0.7284,1,YES,High
7002193236,0.7282,1,YES,High
7000506558,0.7282,1,YES,High
7000738682,0.7282,1,YES,High
7000565266,0.7281,1,YES,High
7000683760,0.7281,1,YES,High
7000270315,0.728,1,YES,High
7000129268,0.728,1,YES,High
7001703821,0.728,1,YES,High
7002345312,0.728,1,YES,High
7000857849,0.728,1,YES,High
7002178002,0.728,1,YES,High
7002408476,0.7279,1,YES,High
7000468482,0.7279,1,YES,High
7001391252,0.7279,1,YES,High
7000274578,0.7278,1,YES,High
7000769950,0.7278,1,YES,High
7002304455,0.7278,1,YES,High
7001276614,0.7277,1,YES,High
7000260513,0.7277,1,YES,High
7001152460,0.7277,1,YES,High
7001511906,0.7276,1,YES,High
7000434114,0.7276,1,YES,High
7001896720,0.7275,1,YES,High
7000287036,0.7274,1,YES,High
7000614766,0.7272,1,YES,High
7000801224,0.7271,1,YES,High
7000458388,0.7271,1,YES,High
7001548422,0.727,1,YES,High
7000697127,0.7268,1,YES,High
7000567315,0.7268,1,YES,High
7001055566,0.7267,1,YES,High
7001687804,0.7267,1,YES,High
7002052703,0.7266,1,YES,High
7000218918,0.7266,1,YES,High
7002077616,0.7266,1,YES,High
7000476813,0.7265,1,YES,High
7000028632,0.7265,1,YES,High
7002103723,0.7265,1,YES,High
7000773976,0.7264,1,YES,High
7000376940,0.7263,1,YES,High
7000422464,0.7263,1,YES,High
7001510117,0.7262,1,YES,High
7001820119,0.7262,1,YES,High
7002268508,0.7262,1,YES,High
7001164470,0.7261,1,YES,High
7000415929,0.7261,1,YES,High
7001279628,0.726,1,YES,High
7001804371,0.726,1,YES,High
7000252511,0.7259,1,YES,High
7002305587,0.7259,1,YES,High
7000427668,0.7258,1,YES,High
7000050349,0.7258,1,YES,High
7000993982,0.7257,1,YES,High
7000740031,0.7257,1,YES,High
7002265480,0.7257,1,YES,High
7000132989,0.7257,1,YES,High
7000711790,0.7256,1,YES,High
7002027995,0.7255,1,YES,High
7000251058,0.7253,1,YES,High
7001922492,0.7253,1,YES,High
7000142618,0.7253,1,YES,High
7001342775,0.7252,1,YES,High
7000317870,0.7252,1,YES,High
7001496084,0.7251,1,YES,High
7000538331,0.7251,1,YES,High
7000722665,0.725,1,YES,High
7001128406,0.725,1,YES,High
7001425662,0.725,1,YES,High
7001053024,0.7248,1,YES,High
7002303835,0.7248,1,YES,High
7000428241,0.7247,1,YES,High
7002350453,0.7247,1,YES,High
7000838129,0.7246,1,YES,High
7001222018,0.7246,1,YES,High
7000999677,0.7246,1,YES,High
7001883045,0.7245,1,YES,High
7002386621,0.7245,1,YES,High
7000731904,0.7245,1,YES,High
7001673988,0.7244,1,YES,High
7002284895,0.7244,1,YES,High
7000787259,0.7243,1,YES,High
7001422909,0.7242,1,YES,High
7000351527,0.7242,1,YES,High
7000755576,0.7242,1,YES,High
7001494283,0.7241,1,YES,High
7002315060,0.7241,1,YES,High
7000277691,0.7241,1,YES,High
7002057318,0.7241,1,YES,High
7001184101,0.7241,1,YES,High
7001756499,0.724,1,YES,High
7000689486,0.724,1,YES,High
7000060297,0.724,1,YES,High
7001014278,0.724,1,YES,High
7002314633,0.724,1,YES,High
7002125439,0.7239,1,YES,High
7000410837,0.7239,1,YES,High
7000574767,0.7238,1,YES,High
7000494116,0.7237,1,YES,High
7000670997,0.7237,1,YES,High
7001077166,0.7236,1,YES,High
7000116750,0.7236,1,YES,High
